Raman Shift / 1/cm	#1 (3.123605853658537 s)	#2 (6.247211707317074 s)	#3 (9.370817560975611 s)	#4 (12.494423414634149 s)	#5 (15.618029268292686 s)	#6 (18.741635121951223 s)	#7 (21.86524097560976 s)	#8 (24.988846829268297 s)	#9 (28.112452682926836 s)	#10 (31.23605853658537 s)	#11 (34.35966439024391 s)	#12 (37.483270243902446 s)	#13 (40.606876097560985 s)	#14 (43.73048195121952 s)	#15 (46.854087804878056 s)	#16 (49.977693658536595 s)	#17 (53.10129951219513 s)	#18 (56.22490536585367 s)	#19 (59.348511219512204 s)	#20 (62.47211707317074 s)	#21 (65.59572292682928 s)	#22 (68.71932878048781 s)	#23 (71.84293463414636 s)	#24 (74.96654048780489 s)	#25 (78.09014634146342 s)	#26 (81.21375219512197 s)	#27 (84.3373580487805 s)	#28 (87.46096390243903 s)	#29 (90.58456975609758 s)	#30 (93.70817560975611 s)	#31 (96.83178146341466 s)	#32 (99.95538731707319 s)	#33 (103.07899317073172 s)	#34 (106.20259902439027 s)	#35 (109.3262048780488 s)	#36 (112.44981073170734 s)	#37 (115.57341658536588 s)	#38 (118.69702243902441 s)	#39 (121.82062829268295 s)	#40 (124.94423414634149 s)	#41 (128.06784000000002 s)	#42 (131.19144585365856 s)	#43 (134.3150517073171 s)	#44 (137.43865756097563 s)	#45 (140.56226341463417 s)	#46 (143.68586926829272 s)	#47 (146.80947512195124 s)	#48 (149.93308097560978 s)	#49 (153.05668682926833 s)	#50 (156.18029268292685 s)	#51 (159.3038985365854 s)	#52 (162.42750439024394 s)	#53 (165.55111024390246 s)	#54 (168.674716097561 s)	#55 (171.79832195121955 s)	#56 (174.92192780487807 s)	#57 (178.0455336585366 s)	#58 (181.16913951219516 s)	#59 (184.2927453658537 s)	#60 (187.41635121951222 s)
212.075	0.05352375537647699	0.05313442428437238	0.052695654323429084	0.05361645325554952	0.0526647550304049	0.05262149602017106	0.053585553962525345	0.05378330943788007	0.05341251792158996	0.05273891333366293	0.05327038117367875	0.053375438769960946	0.05278835220250161	0.052955208384832156	0.05293666880901766	0.0536658921243882	0.052046769169921396	0.05214564690759876	0.05256587729272755	0.05251025856528403	0.052547337716913035	0.05283779107134029	0.0528563306471548	0.05276363276808227	0.052436100262026004	0.0519417115736392	0.05230014337271963	0.05264003559598557	0.053128244425767544	0.05215800662480843	0.0518551935531715	0.05176867553270381	0.05277599248529194	0.0518551935531715	0.05174395609828447	0.05257823700993721	0.051910812280615025	0.0518551935531715	0.05221362535225194	0.052411380827606664	0.05220126563504227	0.05293666880901766	0.05207766846294557	0.05283779107134029	0.05158327977455876	0.05259059672714689	0.05255969743412271	0.0524175606862115	0.05248553913086469	0.052683294606219414	0.0525040787066792	0.052522618282493695	0.05218272605922777	0.0527512730508726	0.052998467395066	0.05226306422109063	0.052497898848074355	0.05227542393830029	0.05298610767785633	0.052769812626687104
213.342	0.05462377020813764	0.05477208681465368	0.054629950066742476	0.053900726751371926	0.054531072329065115	0.054395115439758744	0.054197359964404015	0.054404385227666	0.053789489296484895	0.05410466208533149	0.05388218717555743	0.05352993523508183	0.05415410095417017	0.053239481880654575	0.05452489247046028	0.05357319424531567	0.05385746774113809	0.053307460325307754	0.0534372373560093	0.053721510851831716	0.05403050378207347	0.053585553962525345	0.05334453947693677	0.05301700697088051	0.053585553962525345	0.05349903594205765	0.05322094230484007	0.053190043011815895	0.053190043011815895	0.05399342463044446	0.054110841943936325	0.05310043506204578	0.05306026598111435	0.053653532407178524	0.05400578434765413	0.052961388243437	0.05281307163692095	0.05351139565926732	0.052757452909477434	0.05425915855045237	0.054036683640678304	0.05390690660997677	0.05324566173925941	0.052893409798783805	0.05280071191971128	0.05313442428437238	0.052942848667622486	0.054172640529984675	0.053375438769960946	0.054086122509516985	0.05369061155880754	0.05372769071043655	0.054456914025807095	0.05385746774113809	0.054444554308597425	0.053987244771839624	0.05369061155880754	0.054246798833242696	0.054580511197903796	0.05475972709744401
214.607	0.05569288574677412	0.055451871261185545	0.0554086122509517	0.055538389281653236	0.055254115785830824	0.05566816631235478	0.05539625253374203	0.05582884263608049	0.055315914371879174	0.055612547584911264	0.05550131013002423	0.054945122855589064	0.05489568398675038	0.05613783556632224	0.055711425322588624	0.05467938893558116	0.05508725960350027	0.055365353240717854	0.05499456172442775	0.05440747515696841	0.0554951302714194	0.05504400059326643	0.05466084935976665	0.054506352894645775	0.05489568398675038	0.05485860483512137	0.05433331685371039	0.05425297869184753	0.054296237702081376	0.05514905818954863	0.05482152568349237	0.054543432046274785	0.05478444653186335	0.054667029218371486	0.05488950412814555	0.05484006525930687	0.054061403075097644	0.054481633460226435	0.054543432046274785	0.05372769071043655	0.05474736738023434	0.05474736738023434	0.05487096455233104	0.0548462451179117	0.0542282592574282	0.055377712957927525	0.05474736738023434	0.05505018045187127	0.055006921441637414	0.05502546101745192	0.05484006525930687	0.054617590349532806	0.05547350076630247	0.05477826667325852	0.055328274089088844	0.055563108716072576	0.055427151826766205	0.055748504474217635	0.05519231719978247	0.05518613734117764
215.872	0.057911454985909924	0.057009195629604	0.056607504820289714	0.05634177090028181	0.05647772778958818	0.057077174074257185	0.05784347654125674	0.057200771246353886	0.05689177831611213	0.05687632866960004	0.057960893854748605	0.05639738962772532	0.056279972314233456	0.05755302318682949	0.05715751223612004	0.056168734859346425	0.057151332377515206	0.05693503732634598	0.05631705146586247	0.05697211647797498	0.056279972314233456	0.05567434617095961	0.056273792455628614	0.055872101646314336	0.0559709793839917	0.05605131754585455	0.05647154793098334	0.05631705146586247	0.055859741929104666	0.057015375488208835	0.05682379987145895	0.056965936619370154	0.055377712957927525	0.05605749740445939	0.055847382211894996	0.055773223908636975	0.05628615217283829	0.05646536807237851	0.05607603698027389	0.055810303060265985	0.05582884263608049	0.05663840411331389	0.05658896524447521	0.056780540861225096	0.055921540515153016	0.05678672071982993	0.056144015424927085	0.05613783556632224	0.05633559104167697	0.05635413061749147	0.056446828496564	0.05668784298215257	0.05642210906214466	0.0559895189598062	0.05639120976912049	0.05730582884263608	0.05689795817471697	0.056978296336579824	0.05714515251891037	0.056632224254709054
217.138	0.058770455331982004	0.05831314579522421	0.058881692786869035	0.059363721758046176	0.05944405991990904	0.05805977159242597	0.05925866416176398	0.05930192317199783	0.059388441192465516	0.05866539773569981	0.05939462105107035	0.05905472882780442	0.057892915410095426	0.0587519157561675	0.058770455331982004	0.05832550551243388	0.057849656399861574	0.058405843674296735	0.059252484303159145	0.058331685371038715	0.05814628961289366	0.05779403767241806	0.058269886784990364	0.057274929549611914	0.05809067088545015	0.05755920304543432	0.058764275473377175	0.0578187571068374	0.05768280021753103	0.0587519157561675	0.0572563899737974	0.05742942601473278	0.0579238147031196	0.05764572106590201	0.058232807633361354	0.057435605873337625	0.05755302318682949	0.05760246205566817	0.058344045088248385	0.057985613289167945	0.057077174074257185	0.05814628961289366	0.057522123893805316	0.05801651258219212	0.0583996638156919	0.058467642260345086	0.05778167795520839	0.05857269985662728	0.0579423542789341	0.0590856281208286	0.057540663469619814	0.05808449102684531	0.057997973006377615	0.05772605922776487	0.05831932565382904	0.058739556038957835	0.05790527512730509	0.05909798783803827	0.05884461363524003	0.05868393731151432
218.403	0.060939585702279135	0.06121767933949672	0.06140307509764177	0.06018564295248925	0.061372175804617596	0.061087902308795176	0.06085306768181144	0.06050081574133584	0.06046373658970683	0.0608283482473921	0.06064913234785189	0.060927225985069465	0.06098284471251298	0.0612856577841499	0.06094576556088397	0.06013620408365057	0.06019182281109409	0.061063182874375836	0.05993844860829584	0.06055025461017452	0.05959237652642508	0.059573836950610574	0.06009294507341672	0.059833391012013654	0.060105304790626396	0.05987047016364266	0.0608283482473921	0.059722153557126616	0.06037103871063431	0.05937608147525585	0.06034013941761013	0.05951821822316706	0.05939462105107035	0.059536757798981564	0.059573836950610574	0.05990136945666683	0.05930810303060266	0.06009294507341672	0.05988282988085233	0.06030306026598112	0.059734513274336286	0.06020418252830376	0.05904854896919959	0.05984575072922332	0.060951945419488805	0.06020418252830376	0.06004968606318288	0.05987665002224749	0.06037103871063431	0.05939462105107035	0.05949349878874772	0.06020418252830376	0.05964181539526375	0.0613041973599644	0.060099124932021554	0.06088396697483562	0.06063677263064221	0.06097048499530331	0.0608098086715776	0.05986429030503783
219.668	0.06301601819350373	0.06330029168932616	0.06312725564839076	0.06278118356652	0.0635536658921244	0.06336827013397933	0.06326939239630198	0.06313961536560043	0.06341152914421319	0.06423963019726109	0.06289242102140703	0.06273792455628616	0.0632384931032778	0.06361546447817273	0.06258342809116528	0.0624289316260444	0.06241039205022989	0.06257106837395561	0.06270702526326198	0.06227443516092352	0.06259578780837495	0.06300365847629406	0.062292974736738026	0.06248455035348792	0.06269466554605231	0.06264522667721363	0.06152049241113364	0.06222499629208484	0.06231151431255254	0.06164408958323034	0.06211993869580264	0.0617244277450932	0.062107578978592974	0.06175532703811737	0.06165644930044001	0.06229915459534286	0.06152667226973847	0.062058140109754294	0.06148959311810946	0.0620766796855688	0.06185420477579474	0.062330053888367036	0.06250308992930242	0.06158229099718199	0.061699708310673854	0.06144015424927078	0.06227443516092352	0.062478370494883084	0.0626761259702378	0.06272556483907649	0.06210139911998814	0.06275646413210066	0.0631334355069956	0.06292950017303604	0.06364018391259207	0.06277500370791517	0.06328793197211648	0.06356602560933407	0.062045780392544624	0.06370816235724527
220.933	0.0648205369061156	0.06667449448756613	0.06532110545310724	0.06582167400009888	0.06561773866613933	0.06715652345874328	0.06661269590151778	0.06561155880753448	0.06570425668660701	0.06687224996292085	0.0650862708261235	0.06542616304938945	0.06571661640381668	0.0655250407870668	0.06556829979730064	0.06540762347357493	0.06521604785682504	0.06419019132842241	0.06588965244475208	0.064542443268898	0.06470929945122855	0.06502447224007515	0.06593909131359076	0.0641716517526079	0.06496267365402679	0.06481435704751076	0.06412221288376922	0.0647340188856479	0.06472165916843822	0.06467840015820439	0.06491323478518812	0.06401715528748703	0.06505537153309933	0.06371434221585011	0.06410985316655955	0.06438794680377713	0.06474019874425273	0.06410985316655955	0.06434468779354328	0.0648205369061156	0.0647340188856479	0.06467840015820439	0.06449300440005933	0.06460424185494636	0.06525312700845405	0.06479581747169624	0.06506155139170415	0.06511099026054284	0.06457334256192218	0.0652963860186879	0.06449300440005933	0.06470929945122855	0.06587111286893757	0.06497503337123647	0.06536436446334108	0.06479581747169624	0.06545706234241361	0.06522840757403471	0.06613684678894546	0.0654199831907846
222.198	0.06889306372670193	0.06941835170811293	0.06824417857319424	0.06862114994808918	0.06818237998714591	0.06736045879270283	0.0691340782122905	0.06821327928017008	0.06928857467741138	0.06868294853413753	0.0693071142532259	0.06794136550155733	0.06906609976763732	0.06784248776387997	0.0684481139071538	0.06750259554061404	0.06816384041133139	0.06806496267365403	0.06702056656943689	0.06710090473129975	0.06773743016759776	0.06787338705690414	0.06723068176200128	0.0677436100262026	0.06648291887081624	0.06828743758342809	0.06794136550155733	0.06709472487269492	0.06714416374153359	0.06650145844663073	0.06764473228852524	0.06724304147921095	0.06797844465318634	0.06667449448756613	0.06771271073317843	0.06691550897315471	0.066791911801058	0.06773743016759776	0.06652617788105009	0.06687224996292085	0.066791911801058	0.06685989024571118	0.06661269590151778	0.06771889059178327	0.06763237257131557	0.06757675384387204	0.06729248034804963	0.0672677609136303	0.06808350224946853	0.06826889800761358	0.06788574677411381	0.06771271073317843	0.06781158847085579	0.06779922875364612	0.06798462451179117	0.0682194591387749	0.06835541602808128	0.06792282592574282	0.0689919414643793	0.06887452415088743
223.462	0.07138972660305533	0.07200771246353883	0.07147006476491818	0.07171107925050675	0.07246502200029664	0.07153804320957136	0.07109309339002323	0.07117343155188609	0.07014139516487863	0.07043184851930588	0.07106219409699906	0.07061724427745093	0.07045656795372522	0.0711919711277006	0.07002397785138677	0.07111781282444259	0.07105601423839424	0.07024645276116083	0.06990656053789489	0.07020319375092698	0.06983240223463688	0.07100657536955556	0.0701908340337173	0.07014139516487863	0.07005487714441094	0.07062342413605578	0.06964700647649182	0.0697829633657982	0.06996217926533842	0.06999307855836259	0.0696964453453305	0.06991892025510456	0.06956048845602414	0.0698015029416127	0.06954194888020962	0.06948015029416128	0.06941835170811293	0.06926385524299204	0.06987566124487071	0.06975206407277403	0.07049982696395907	0.06980768280021753	0.06989420082068523	0.07004251742720127	0.07064196371187027	0.07008577643743512	0.07041330894349138	0.07068522272210413	0.06896104217135512	0.07125994957235379	0.07006105700301578	0.07061724427745093	0.07067904286349928	0.070240272902556	0.0701352153062738	0.07000543827557226	0.07109927324862808	0.07058634498442676	0.07058634498442676	0.07078410045978148
