Wavelength / nm	0°	30°	60°	90°	120°	150°	180°	210°	240°	270°	300°	330°
201.31	-0.0030794993924491533	-0.002331735050378361	-0.0009591841845953439	0.0006703793088426994	0.0021203152078538095	0.0030021143592210606	0.0030794993924491533	0.0023317350503783613	0.000959184184595345	-0.0006703793088426983	-0.0021203152078538086	-0.0030021143592210615
201.91	0.002204475269115571	0.003272182876547348	0.0034631117247213112	0.0027261025829574495	0.0012586364556057387	-0.0005460802935898972	-0.0022044752691155745	-0.0032721828765473475	-0.003463111724721312	-0.002726102582957449	-0.001258636455605739	0.0005460802935898998
202.51	-0.002090259769506948	-0.0006285206380733071	0.001001630090758369	0.002363394845656627	0.003091889860265315	0.002991915483729935	0.002090259769506947	0.0006285206380733088	-0.0010016300907583697	-0.0023633948456566268	-0.003091889860265315	-0.0029919154837299345
203.11	0.0005757128847446575	0.0002844195226101259	-8.308382091943333e-05	-0.0004283249217295385	-0.0006587967056640903	-0.0007127444443396646	-0.0005757128847446566	-0.00028441952261012694	8.308382091943249e-05	0.00042832492172953666	0.0006587967056640903	0.0007127444443396653
203.71	-0.0005071791950490924	-0.0012012466888564354	-0.0015734411024741356	-0.0015240332433459557	-0.0010662619074250422	-0.00032278655448952015	0.0005071791950490934	0.0012012466888564354	0.0015734411024741356	0.001524033243345956	0.0010662619074250418	0.00032278655448952036
204.31	-0.0023570901532284504	-0.004010173013998486	-0.0045887332541585425	-0.003937746124584982	-0.002231643100930091	7.242688941350366e-05	0.002357090153228453	0.004010173013998486	0.004588733254158544	0.003937746124584984	0.002231643100930093	-7.24268894135052e-05
204.91	0.0016314705514753945	0.0011704891519475136	0.00039587612940590686	-0.0004848115823127704	-0.0012355944220694872	-0.001655300734260285	-0.0016314705514753939	-0.001170489151947514	-0.0003958761294059063	0.00048481158231277057	0.0012355944220694868	0.001655300734260285
205.52	0.0015780192338866012	0.0014798889984646106	0.000985223701016323	0.00022656850851671015	-0.0005927955328702794	-0.0012533204899479007	-0.0015780192338866023	-0.001479888998464611	-0.000985223701016323	-0.0002265685085167105	0.0005927955328702799	0.0012533204899478994
206.12	0.0004974716676571231	-0.0001276519703070188	-0.0007185713659151516	-0.0011169501443221912	-0.0012160430335722739	-0.0009892981740151723	-0.0004974716676571216	0.0001276519703070185	0.0007185713659151517	0.0011169501443221907	0.0012160430335722734	0.000989298174015173
206.72	0.00017083896430466033	-0.0003157503430211724	-0.0007177346009246314	-0.0009274024521304602	-0.0008885735652292904	-0.0006116521091092878	-0.0001708389643046588	0.0003157503430211724	0.0007177346009246306	0.0009274024521304598	0.0008885735652292904	0.0006116521091092887
207.32	0.0008958903735075455	0.0007203367410518564	0.0003517694605528564	-0.0001110541628232139	-0.0005441209129546892	-0.0008313909038750703	-0.0008958903735075452	-0.0007203367410518568	-0.0003517694605528558	0.00011105416282321358	0.0005441209129546894	0.0008313909038750705
207.92	-0.0013551463730870081	-0.00113484586535357	-0.0006104643244648428	7.749063917224887e-05	0.0007446820486221657	0.0012123365045258185	0.0013551463730870094	0.0011348458653535696	0.0006104643244648426	-7.749063917224895e-05	-0.0007446820486221648	-0.0012123365045258185
