201.015	1723.5
202.282	1762.48
203.551	1718.97
204.817	1731.95
206.085	1746.44
207.352	1772.92
208.619	1791.91
209.885	1823.89
211.152	1880.38
212.418	1890.86
213.685	1949.35
214.95	2027.33
216.216	2089.82
217.481	2189.8
218.745	2301.79
220.011	2382.27
221.275	2488.76
222.54	2590.74
223.804	2690.72
225.069	2788.21
226.332	2867.69
227.595	2930.18
228.859	2913.16
230.122	2958.15
231.384	2972.13
232.648	2968.12
233.91	2845.6
235.173	2850.59
236.435	2767.57
237.696	2765.06
238.959	2676.54
240.22	2582.53
241.48	2558.01
242.741	2466.49
244.003	2409.48
245.263	2253.46
246.523	2145.45
247.784	2162.43
249.044	2113.42
250.303	2031.9
251.562	1957.89
252.823	1933.87
254.081	1880.36
255.34	1774.34
256.598	1748.33
257.858	1731.31
259.116	1674.3
260.373	1642.78
261.631	1621.77
262.888	1583.25
264.147	1566.73
265.404	1470.22
266.66	1496.2
267.917	1413.19
269.173	1411.67
270.429	1401.66
271.685	1402.14
272.942	1397.13
274.197	1382.61
275.453	1366.6
276.708	1375.08
277.963	1347.07
279.217	1354.05
280.472	1292.04
281.726	1337.02
282.98	1347
284.234	1376.99
285.488	1358.47
286.742	1369.96
287.996	1358.94
289.249	1370.93
290.502	1398.91
291.754	1393.9
293.007	1360.88
294.259	1392.87
295.511	1361.85
296.763	1315.84
298.014	1367.82
299.266	1364.81
300.517	1406.79
301.768	1390.28
303.017	1427.26
304.268	1422.24
305.518	1417.23
306.768	1454.21
308.018	1424.7
309.268	1429.68
310.518	1455.67
311.767	1450.65
313.016	1480.64
314.265	1507.12
315.514	1471.11
316.761	1545.59
318.01	1521.58
319.258	1523.56
320.506	1523.55
321.754	1560.53
323.001	1516.52
324.247	1513
325.494	1508.98
326.741	1495.97
327.988	1468.45
329.235	1500.44
330.48	1522.42
331.726	1473.41
332.972	1506.39
334.218	1477.38
335.463	1481.86
336.707	1485.35
337.952	1474.83
339.197	1511.32
340.441	1489.8
341.685	1483.29
342.929	1521.27
344.174	1500.75
345.416	1524.24
346.66	1492.22
347.904	1523.21
349.145	1523.19
350.389	1516.68
351.632	1538.16
352.873	1564.15
