Wavelength / nm	0°	30°	60°	90°	120°	150°	180°	210°	240°	270°	300°	330°
0.0	0.0	30.0	60.0	90.0	120.0	150.0	180.0	210.0	240.0	270.0	300.0	330.0
176.03	-0.015440738512521488	-0.07747810852375789	-0.11875528192496244	-0.12821207343744298	-0.10331454341244088	-0.05073396491368515	0.015440738512521555	0.07747810852375786	0.11875528192496244	0.12821207343744298	0.10331454341244088	0.0507339649136851
176.64	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
177.24	0.06150818107811407	0.04659107628104103	0.01918993021996627	-0.013353142146358049	-0.042318250858147784	-0.059944218427399026	-0.06150818107811405	-0.046591076281040984	-0.019189930219966237	0.013353142146358006	0.042318250858147714	0.059944218427399144
177.84	0.0008564729888345858	-0.005776718889180626	-0.010862043605938294	-0.013036892510333156	-0.011718516594772868	-0.007260173621152528	-0.0008564729888345661	0.005776718889180635	0.010862043605938282	0.013036892510333131	0.011718516594772882	0.007260173621152476
178.44	-0.052392212905573624	-0.08654082912860556	-0.09750090007430791	-0.08233568358379188	-0.04510868716873431	0.0042051455448136625	0.052392212905573624	0.08654082912860554	0.09750090007430794	0.08233568358379194	0.04510868716873431	-0.004205145544813819
179.05	-0.0776698908064513	-0.1136369022781876	-0.11915499755410923	-0.09274560746127485	-0.04148510674765797	0.02089129481691272	0.07766989080645126	0.11363690227818761	0.11915499755410919	0.09274560746127489	0.04148510674765793	-0.020891294816912893
179.65	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
180.25	-0.02023508272296377	-0.07663602597175624	-0.11250240795028602	-0.11822386057197998	-0.09226732522732221	-0.041587834600223715	0.020235082722963798	0.07663602597175621	0.11250240795028606	0.11822386057197998	0.09226732522732226	0.04158783460022369
180.85	-0.024458792476583585	-0.042555972370059245	-0.049250313833856314	-0.042748073478892284	-0.024791521357272722	-0.00019210110883302391	0.02445879247658362	0.042555972370059265	0.049250313833856356	0.0427480734788923	0.024791521357272733	0.00019210110883301437
