Raman Shift / 1/cm	0°	30°	60°	90°	120°	150°	180°	210°	240°	270°	300°	330°
0.0	0.0	30.0	60.0	90.0	120.0	150.0	180.0	210.0	240.0	270.0	300.0	330.0
200.671	-0.000256461792535332	-7.338459327026744e-05	0.00012935594849845157	0.0002974356683308485	0.0003858177410337833	0.00037082026160111594	0.00025646179253533183	7.33845932702675e-05	-0.00012935594849845157	-0.00029743566833084843	-0.00038581774103378343	-0.0003708202616011159
201.939	-0.0004205057236016379	-0.0002466990668118779	-6.789594296363717e-06	0.00023493914452779604	0.0004137161293052741	0.00048163821133967406	0.00042050572360163786	0.000246699066811878	6.789594296363658e-06	-0.00023493914452779596	-0.0004137161293052741	-0.00048163821133967395
203.206	-0.00040321234212816685	-0.00018597783609201687	8.108928093507659e-05	0.0003264285906207956	0.00048430162306324317	0.0005124064267128125	0.0004032123421281666	0.00018597783609201698	-8.10892809350766e-05	-0.0003264285906207956	-0.0004843016230632433	-0.0005124064267128125
204.474	-0.00022912332761712486	-5.93608689905499e-05	0.00012630728654405252	0.00027813150665100965	0.0003554306141611772	0.0003374923756415596	0.00022912332761712478	5.9360868990549936e-05	-0.00012630728654405252	-0.0002781315066510096	-0.0003554306141611772	-0.0003374923756415595
205.742	-0.00029943099688863555	-9.501577223278845e-05	0.00013485885186105355	0.0003285981555065378	0.00043428984874968894	0.00042361392773932637	0.0002994309968886353	9.501577223278847e-05	-0.00013485885186105358	-0.0003285981555065377	-0.00043428984874968894	-0.00042361392773932637
207.009	-0.0003883495416598004	-0.00012018187091692077	0.000180188435083009	0.00043227739541701847	0.000568537976742809	0.0005524592663339393	0.0003883495416598002	0.00012018187091692082	-0.000180188435083009	-0.0004322773954170184	-0.000568537976742809	-0.0005524592663339393
208.276	-0.0004250812748461651	-0.00019530807040451392	8.679777377730742e-05	0.00034564622457067994	0.0005118790486234724	0.0005409542949751939	0.00042508127484616493	0.000195308070404514	-8.679777377730749e-05	-0.0003456462245706798	-0.0005118790486234722	-0.0005409542949751938
209.542	-0.0004329448543656784	-0.00016771583321674297	0.00014245251000053136	0.0004144508182033767	0.0005753973643662094	0.0005821666514201198	0.0004329448543656781	0.00016771583321674305	-0.0001424525100005314	-0.0004144508182033766	-0.0005753973643662095	-0.0005821666514201198
210.81	-0.0003763151663333938	-0.00014178541667484392	0.00013073562088024027	0.0003682261543984826	0.0005070507872136337	0.0005100115710733267	0.0003763151663333934	0.00014178541667484395	-0.0001307356208802403	-0.00036822615439848237	-0.0005070507872136337	-0.0005100115710733266
212.075	-0.00047642134682598816	-0.0001849820177429223	0.00015602309360863875	0.0004552219430271596	0.0006324444404346265	0.0006402039607700821	0.0004764213468259878	0.0001849820177429224	-0.00015602309360863883	-0.0004552219430271594	-0.0006324444404346265	-0.0006402039607700819
