Wavelength / nm	#1 (3.0 s)	#2 (6.0 s)	#3 (9.0 s)	#4 (12.0 s)	#5 (15.0 s)	#6 (18.0 s)	#7 (21.0 s)	#8 (24.0 s)	#9 (27.0 s)	#10 (30.1 s)	#11 (33.1 s)	#12 (36.1 s)	#13 (39.1 s)	#14 (42.1 s)	#15 (45.1 s)	#16 (48.1 s)	#17 (51.1 s)	#18 (54.1 s)	#19 (57.1 s)	#20 (60.1 s)	#21 (63.1 s)	#22 (66.1 s)	#23 (69.1 s)	#24 (72.1 s)	#25 (75.1 s)	#26 (78.1 s)	#27 (81.1 s)	#28 (84.1 s)	#29 (87.2 s)	#30 (90.2 s)	#31 (93.2 s)	#32 (96.2 s)	#33 (99.2 s)	#34 (102.2 s)	#35 (105.2 s)	#36 (108.2 s)	#37 (111.2 s)	#38 (114.2 s)	#39 (117.2 s)	#40 (120.2 s)	#41 (123.2 s)	#42 (126.2 s)	#43 (129.2 s)	#44 (132.2 s)	#45 (135.2 s)	#46 (138.2 s)	#47 (141.2 s)	#48 (144.3 s)	#49 (147.3 s)	#50 (150.3 s)	#51 (153.3 s)	#52 (156.3 s)	#53 (159.3 s)	#54 (162.3 s)	#55 (165.3 s)	#56 (168.3 s)	#57 (171.3 s)	#58 (174.3 s)	#59 (177.3 s)	#60 (180.3 s)
181.45	-0.04109090909090913	0.08809090909090907	0.09863636363636359	-0.02227272727272729	0.4521818181818182	-0.4600909090909091	-0.5189090909090909	0.08472727272727268	0.11690909090909087	-0.29672727272727273	-0.2960909090909091	0.005272727272727257	-0.4862727272727273	-0.16963636363636364	0.0020909090909090825	0.04681818181818185	0.6873636363636364	0.11945454545454544	-0.43509090909090914	-0.05172727272727273	-0.3730909090909091	-0.42154545454545445	-0.4703636363636364	-0.027999999999999994	-0.48700000000000004	0.5863636363636363	-0.5058181818181817	-0.09772727272727272	0.7143636363636362	0.05836363636363639	0.7374545454545455	-0.44663636363636355	0.06945454545454545	-0.339	-0.03772727272727272	-0.06690909090909092	-0.12599999999999997	0.16145454545454554	-0.4503636363636364	0.7028181818181818	-0.05563636363636364	0.05790909090909099	0.42572727272727273	-0.4647272727272727	-0.0030909090909090635	-0.4655454545454546	0.06463636363636366	-0.4338181818181818	1.1288181818181817	-0.003363636363636407	-0.07881818181818184	0.21600000000000003	-0.01672727272727269	0.10709090909090911	0.5377272727272727	-0.477	-0.2772727272727273	1.0294545454545454	0.03145454545454539	-0.38372727272727275
182.06	-0.5078181818181817	0.002363636363636396	-0.5122727272727273	-0.5499090909090909	0.5675454545454546	-0.2985454545454545	0.010363636363636342	-0.5468181818181819	0.01609090909090909	-0.15772727272727272	-0.4849090909090909	-0.0313636363636364	-0.49345454545454553	-0.4959090909090909	-0.45890909090909093	-0.007727272727272683	0.5564545454545455	-0.285	-0.5898181818181819	-0.5613636363636364	0.431	0.07781818181818187	0.6052727272727272	-0.6466363636363637	-0.6335454545454546	0.08618181818181817	-0.5861818181818181	-0.6177272727272727	-0.5135454545454545	-0.29045454545454547	-0.09081818181818178	-0.5054545454545455	-0.4467272727272728	0.39463636363636373	0.13999999999999999	-0.5998181818181817	-0.07900000000000001	-0.0588181818181818	-0.08145454545454547	0.5450909090909092	-0.6121818181818182	-0.4961818181818181	0.9120909090909092	-0.5031818181818183	-0.5489999999999999	-0.46636363636363626	0.036545454545454596	-0.5389999999999999	-0.03772727272727274	0.1061818181818182	-0.08990909090909088	-0.5561818181818182	-0.10481818181818182	-0.5435454545454546	-0.6306363636363637	-0.5703636363636364	-0.06963636363636366	-0.469	-0.4853636363636364	-0.021363636363636387
182.66	-0.36627272727272725	-0.20345454545454544	-0.3066363636363636	-0.26281818181818184	-0.27445454545454545	-0.24072727272727273	-0.20972727272727273	-0.3303636363636364	-0.2923636363636364	-0.2905454545454545	-0.2871818181818182	-0.19318181818181818	-0.28090909090909094	-0.2840909090909091	-0.11836363636363637	-0.33145454545454545	-0.3081818181818182	-0.29963636363636365	-0.14954545454545456	-0.18645454545454546	-0.323	-0.37536363636363634	-0.21981818181818183	-0.2362727272727273	-0.28254545454545454	-0.2571818181818182	-0.30700000000000005	-0.3131818181818182	-0.24336363636363634	-0.3022727272727273	-0.2553636363636364	-0.35927272727272735	-0.2990909090909091	-0.253	-0.25381818181818183	-0.32736363636363636	-0.19381818181818178	-0.2913636363636364	-0.14118181818181816	-0.28200000000000003	-0.36590909090909085	0.21863636363636363	-0.1798181818181818	-0.3142727272727273	-0.31063636363636365	-0.27481818181818185	0.3276363636363636	0.05763636363636362	-0.2585454545454545	0.24681818181818185	-0.18681818181818183	-0.36399999999999993	-0.3150909090909091	-0.2530909090909091	-0.3357272727272727	-0.29181818181818187	-0.33018181818181813	0.15890909090909092	-0.2605454545454545	-0.3135454545454545
183.26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
183.86	-0.6128181818181818	-0.17563636363636362	0.36554545454545456	-0.22563636363636366	-0.08472727272727275	-0.1908181818181818	-0.565090909090909	-0.2248181818181818	0.2899090909090909	-0.12745454545454546	-0.6834545454545453	-0.6665454545454547	-0.6828181818181819	-0.7392727272727272	0.055545454545454516	-0.7065454545454545	-0.031090909090909037	0.02000000000000002	-0.5359090909090909	0.3069999999999999	-0.12409090909090907	-0.5762727272727273	-0.7590909090909093	-0.23136363636363635	-0.1887272727272727	-0.6099090909090908	-0.7341818181818183	-0.12872727272727272	-0.6902727272727271	-0.09599999999999996	0.3004545454545455	-0.11963636363636371	0.42181818181818187	-0.6228181818181817	-0.7105454545454545	-0.16999999999999996	-0.5828181818181818	-0.23045454545454547	-0.06754545454545455	1.0804545454545453	-0.03763636363636364	-0.13054545454545455	0.04418181818181818	0.339	-0.6400909090909092	-0.6238181818181818	-0.6796363636363636	0.3721818181818182	-0.527909090909091	-0.11209090909090914	-0.20772727272727273	-0.6285454545454545	-0.14800000000000002	-0.6973636363636364	-0.683	-0.22972727272727275	-0.23363636363636367	-0.7074545454545454	-0.4088181818181818	0.39436363636363636
184.46	-0.33754545454545454	-0.644	-0.19809090909090907	-0.26554545454545453	-0.22499999999999998	-0.8170000000000001	0.3227272727272727	-0.2838181818181818	-0.5028181818181818	0.006909090909090875	-0.6938181818181818	0.3108181818181818	-0.770909090909091	0.46281818181818185	0.33536363636363636	0.24527272727272728	0.8096363636363637	-0.08172727272727265	0.2845454545454546	0.3514545454545455	0.39999999999999997	-0.7591818181818181	-0.8232727272727272	0.39599999999999996	-0.8112727272727274	-0.07472727272727273	0.327	-0.24509090909090905	-0.19999999999999993	0.4610909090909091	0.9243636363636363	-0.8733636363636363	0.8583636363636362	-0.21881818181818183	-0.20554545454545467	-0.7298181818181817	-0.6967272727272728	0.4059090909090909	-0.5548181818181818	0.29963636363636365	-0.7170909090909091	0.5503636363636364	1.4434545454545455	0.4043636363636363	-0.2378181818181818	0.29963636363636365	0.2939090909090909	-0.09999999999999996	-0.30000000000000004	0.34672727272727283	0.11945454545454547	-0.8104545454545455	-0.1929090909090909	-0.5755454545454546	-0.057272727272727295	0.43090909090909085	-0.2506363636363637	-0.6751818181818181	-0.6702727272727272	-0.20463636363636362
185.07	-0.18645454545454543	-0.04963636363636364	0.9186363636363637	-0.21481818181818182	-0.20681818181818185	-0.12736363636363637	-0.06963636363636364	0.2856363636363637	-0.15300000000000002	-0.11281818181818183	-0.06954545454545454	-0.06636363636363639	-0.20163636363636364	-0.20872727272727276	0.3279090909090909	0.3189090909090909	-0.1952727272727273	0.07090909090909091	-0.151	-0.09845454545454545	-0.12200000000000001	-0.16636363636363638	-0.09163636363636364	-0.2620909090909091	0.8355454545454545	-0.2291818181818182	-0.12118181818181815	-0.15763636363636363	-0.21972727272727272	-0.08509090909090909	0.46409090909090905	-0.21381818181818177	0.3308181818181818	-0.02327272727272728	-0.25627272727272726	-0.15236363636363637	-0.222	0.37736363636363635	0.5522727272727272	0.5304545454545455	-0.16436363636363635	-0.2130909090909091	-0.08981818181818181	-0.16118181818181815	-0.13627272727272724	-0.17272727272727276	0.4011818181818182	-0.12863636363636363	0.03345454545454545	0.24018181818181822	0.24409090909090905	-0.10654545454545454	-0.08245454545454545	-0.13954545454545453	-0.1959090909090909	-0.09572727272727274	0.049090909090909095	0.43418181818181817	0.774909090909091	-0.10545454545454547
185.67	0.323	0.325	0.3314545454545455	0.34481818181818186	0.31990909090909087	0.35245454545454546	0.3161818181818182	0.33681818181818185	0.3460909090909091	0.30627272727272725	0.3137272727272728	0.3307272727272727	0.3538181818181818	0.3228181818181819	0.3217272727272727	0.3356363636363636	0.34290909090909094	0.3235454545454546	0.33636363636363636	0.3017272727272728	0.36827272727272736	0.31381818181818183	0.33781818181818185	0.31236363636363634	0.37099999999999994	0.31672727272727275	0.35163636363636364	0.3527272727272727	0.324	0.3487272727272727	0.3784545454545455	0.3204545454545454	0.34109090909090906	0.3496363636363636	0.30318181818181816	0.337	0.342	0.3035454545454545	0.3239090909090909	0.3014545454545454	0.3307272727272728	0.3401818181818182	0.35845454545454547	0.3610909090909091	0.3040909090909091	0.36000000000000004	0.31318181818181823	0.33690909090909094	0.4063636363636363	0.32027272727272726	0.3358181818181818	0.3275454545454546	0.33745454545454545	0.3125454545454545	0.33236363636363636	0.3228181818181819	0.28927272727272724	0.322	0.3563636363636364	0.33454545454545453
186.27	0.32063636363636366	0.31027272727272726	0.32836363636363636	0.32990909090909093	0.3201818181818182	0.31827272727272726	0.34472727272727277	0.3028181818181818	0.3552727272727273	0.3350909090909091	0.31163636363636366	0.3079090909090909	0.33254545454545453	0.32490909090909087	0.3613636363636364	0.33681818181818185	0.3351818181818182	0.3238181818181818	0.30827272727272725	0.3200909090909091	0.32381818181818184	0.32681818181818184	0.3074545454545454	0.3188181818181819	0.3197272727272727	0.3469090909090909	0.327	0.3101818181818183	0.33318181818181813	0.31236363636363634	0.32136363636363635	0.3019090909090909	0.33218181818181813	0.3096363636363636	0.304	0.3282727272727273	0.3107272727272727	0.3402727272727273	0.31590909090909086	0.3008181818181818	0.33654545454545454	0.31663636363636366	0.31409090909090903	0.3574545454545454	0.3058181818181818	0.3485454545454546	0.2867272727272727	0.3479090909090909	0.3380909090909091	0.3743636363636364	0.2913636363636364	0.3020909090909091	0.3368181818181818	0.3336363636363636	0.333	0.3397272727272727	0.319	0.31972727272727275	0.3183636363636364	0.3274545454545454
186.87	0.3470909090909091	0.3728181818181818	0.36954545454545457	0.3544545454545455	0.3564545454545454	0.31227272727272726	0.3573636363636364	0.3430909090909091	0.35390909090909084	0.397	0.3362727272727273	0.3473636363636364	0.34909090909090906	0.33699999999999997	0.38636363636363635	0.3779090909090909	0.3663636363636364	0.34509090909090917	0.3186363636363636	0.3618181818181818	0.32518181818181824	0.3366363636363636	0.3776363636363636	0.3438181818181818	0.3479090909090909	0.3568181818181818	0.3653636363636364	0.3357272727272727	0.3610909090909091	0.33990909090909094	0.36681818181818177	0.37418181818181817	0.35381818181818175	0.36581818181818176	0.40690909090909083	0.34918181818181815	0.3209090909090909	0.32545454545454544	0.36018181818181816	0.3522727272727273	0.3637272727272727	0.3856363636363636	0.344	0.3638181818181818	0.3631818181818182	0.3860909090909091	0.33045454545454545	0.37972727272727275	0.3714545454545455	0.36554545454545456	0.37636363636363634	0.3583636363636364	0.39145454545454544	0.3696363636363636	0.3316363636363636	0.39599999999999996	0.3447272727272727	0.31836363636363635	0.31627272727272726	0.32990909090909093
