201.015	4599.5
202.282	4569.94
203.551	4481.88
204.817	4611.81
206.085	4639.75
207.352	4617.69
208.619	4677.63
209.885	4670.57
211.152	4736.51
212.418	4719.94
213.685	4764.38
214.95	4832.32
216.216	4836.76
217.481	4824.7
218.745	4867.14
220.011	4901.57
221.275	4878.01
222.54	4933.95
223.804	4895.39
225.069	4953.83
226.332	4897.77
227.595	4875.7
228.859	4814.64
230.122	4791.58
231.384	4830.02
232.648	4771.46
233.91	4819.9
235.173	4716.33
236.435	4770.27
237.696	4622.21
238.959	4634.65
240.22	4605.09
241.48	4645.03
242.741	4551.96
244.003	4461.4
245.263	4463.84
246.523	4416.28
247.784	4438.72
249.044	4340.65
250.303	4398.09
251.562	4320.53
252.823	4316.97
254.081	4247.91
255.34	4254.35
256.598	4259.28
257.858	4180.22
259.116	4170.16
260.373	4127.6
261.631	4153.54
262.888	4107.98
264.147	4059.91
265.404	4032.85
266.66	3998.79
267.917	4056.73
269.173	4060.17
270.429	4018.61
271.685	3990.54
272.942	3966.48
274.197	3982.42
275.453	3970.86
276.708	3971.3
277.963	3989.74
279.217	3986.17
280.472	3896.11
281.726	3959.05
282.98	3936.99
284.234	3908.93
285.488	3927.86
286.742	3959.8
287.996	3907.74
289.249	3884.68
290.502	3958.62
291.754	3919.56
293.007	4009.49
294.259	4026.43
295.511	3953.37
296.763	3966.31
298.014	3924.25
299.266	4035.19
300.517	4031.62
301.768	3971.06
303.017	3994.5
304.268	4005.94
305.518	4024.88
306.768	4061.82
308.018	4052.25
309.268	4022.69
310.518	4072.63
311.767	4083.07
313.016	4135.51
314.265	4055.45
315.514	4102.38
316.761	4070.32
318.01	4136.76
319.258	4146.2
320.506	4141.64
321.754	4105.58
323.001	4169.01
324.247	4094.95
325.494	4070.89
326.741	4109.33
327.988	4097.27
329.235	4132.21
330.48	4077.64
331.726	4110.58
332.972	4026.52
334.218	4107.46
335.463	4087.4
336.707	4139.33
337.952	4158.27
339.197	4121.21
340.441	4162.15
341.685	4158.09
342.929	4133.53
344.174	4151.96
345.416	4206.4
346.66	4213.34
347.904	4211.28
349.145	4219.72
350.389	4232.66
351.632	4269.59
352.873	4323.53
354.115	4277.47
355.358	4298.91
356.599	4309.35
357.841	4301.79
359.081	4359.72
360.322	4406.16
361.564	4458.6
362.803	4464.04
364.044	4472.48
365.284	4547.92
366.524	4440.85
367.765	4573.79
369.003	4562.73
370.243	4657.67
371.482	4692.61
372.721	4707.05
373.959	4766.48
375.198	4779.92
376.436	4853.86
377.675	4870.3
378.912	5000.24
380.15	5021.68
381.387	5021.11
382.625	5017.55
383.861	5172.49
385.099	5283.93
386.335	5311.37
387.571	5286.8
388.808	5382.24
390.043	5427.68
391.28	5459.62
392.515	5420.56
393.749	5497.5
394.985	5586.43
396.22	5642.37
397.455	5580.81
398.689	5678.25
399.923	5698.19
401.158	5739.13
402.391	5711.06
403.625	5811
404.859	5737.94
406.092	5805.38
407.324	5875.32
408.558	5819.76
409.79	5946.69
411.022	5898.63
412.256	6003.07
413.487	6161.51
414.719	6050.45
415.95	6200.39
417.182	6261.32
418.413	6316.76
419.644	6314.2
420.874	6469.64
422.106	6654.58
423.336	6758.52
424.566	6809.95
425.795	6895.39
427.025	6980.83
428.255	7136.77
429.484	7289.71
430.713	7590.15
431.942	7667.58
433.17	7968.52
434.399	8154.96
435.627	8514.4
436.856	8875.34
438.084	9224.27
439.311	9527.21
440.538	10077.2
441.765	10721.1
442.992	11342
444.219	11942
445.445	12880.9
446.672	13979.3
447.898	14968.8
449.124	16119.7
450.349	17492.7
451.576	18854.6
452.802	20358
454.027	21570
455.252	22545.9
456.476	23065.3
457.701	23328.8
458.925	22611.7
460.149	21797.7
461.373	20367.6
462.596	18869
463.819	17320.5
465.043	15985.9
466.266	14468.4
467.489	13293.8
468.711	12031.2
469.934	11174.7
471.156	10405.6
472.379	9656.55
473.601	9094.49
474.822	8658.92
476.044	8234.36
477.264	7758.8
478.485	7561.24
479.706	7371.18
480.927	7057.61
482.148	6764.05
483.368	6570.99
484.588	6406.93
485.807	6368.37
487.027	6221.31
488.246	6138.24
489.466	5996.18
490.685	5913.12
491.903	5843.06
493.122	5765.5
494.34	5629.44
495.559	5588.37
496.776	5474.81
497.994	5455.25
499.212	5401.69
500.43	5340.13
501.646	5362.57
502.863	5355.5
504.08	5276.44
505.296	5230.88
506.512	5241.32
507.729	5180.76
508.944	5157.69
510.16	5141.63
511.376	5080.57
512.59	5088.01
513.806	5085.95
515.021	5064.39
516.235	5007.82
517.45	5102.76
518.663	5039.2
519.878	5019.64
521.093	5093.08
522.305	5029.02
523.519	4960.95
524.732	5003.39
525.945	4994.33
527.158	5050.27
528.371	5030.71
529.582	5061.65
530.795	5060.08
