Raman Shift / 1/cm	#1 (3.1 s)	#2 (6.2 s)	#3 (9.4 s)	#4 (12.5 s)	#5 (15.6 s)	#6 (18.7 s)	#7 (21.9 s)	#8 (25.0 s)	#9 (28.1 s)	#10 (31.2 s)	#11 (34.4 s)	#12 (37.5 s)	#13 (40.6 s)	#14 (43.7 s)	#15 (46.8 s)	#16 (50.0 s)	#17 (53.1 s)	#18 (56.2 s)	#19 (59.3 s)	#20 (62.5 s)	#21 (65.6 s)	#22 (68.7 s)	#23 (71.8 s)	#24 (75.0 s)	#25 (78.1 s)	#26 (81.2 s)	#27 (84.3 s)	#28 (87.4 s)	#29 (90.6 s)	#30 (93.7 s)	#31 (96.8 s)	#32 (99.9 s)	#33 (103.1 s)	#34 (106.2 s)	#35 (109.3 s)	#36 (112.4 s)	#37 (115.6 s)	#38 (118.7 s)	#39 (121.8 s)	#40 (124.9 s)	#41 (128.1 s)	#42 (131.2 s)	#43 (134.3 s)	#44 (137.4 s)	#45 (140.5 s)	#46 (143.7 s)	#47 (146.8 s)	#48 (149.9 s)	#49 (153.0 s)	#50 (156.2 s)	#51 (159.3 s)	#52 (162.4 s)	#53 (165.5 s)	#54 (168.7 s)	#55 (171.8 s)	#56 (174.9 s)	#57 (178.0 s)	#58 (181.1 s)	#59 (184.3 s)	#60 (187.4 s)
212.005	0.22961054993056132	0.22864909136230369	0.2286253516445689	0.22829299559628236	0.23025152230939971	0.23056013863995156	0.23088062482937077	0.2287440502332427	0.23034648118033874	0.23061948793428844	0.2293850226120811	0.22900518712832502	0.22894583783398814	0.23056013863995156	0.22872031051550795	0.22639381817750184	0.22906453642266192	0.2262039004356238	0.22861348178570154	0.23171151495008724	0.23057200849881893	0.22908827614039667	0.2262632497299607	0.22876778995097746	0.22899331726945765	0.2286965707977732	0.22908827614039667	0.22953933077735705	0.2302040428739302	0.23006160456752167	0.22803185870120002	0.22748584519330062	0.23098745355917716	0.2297173786603677	0.23202013128063906	0.23008534428525643	0.2278894203947915	0.23114176172445308	0.22769950265291344	0.231391028760668	0.22880339952757958	0.22989542654337838	0.2281980367253433	0.2308450152527686	0.2282099065842107	0.2293850226120811	0.2296698992248982	0.22898144741059026	0.2287440502332427	0.2271297494272793	0.22708226999180978	0.22981233753130675	0.23056013863995156	0.23129606988972898	0.228471043479293	0.22618016071788904	0.22831673531401708	0.2279962491245979	0.23045330991014515	0.23033461132147137
213.271	0.23008534428525643	0.23093997412370765	0.23093997412370765	0.23103493299464667	0.2282099065842107	0.23169964509121985	0.22931380345887686	0.23205574085724118	0.2330171994254988	0.2299310361199805	0.22760454378197442	0.23110615214785094	0.23102306313577928	0.2307025769463601	0.2326492338006101	0.2288983583985186	0.23089249468823814	0.2302752620271345	0.22958681021282654	0.2315215972082092	0.2299903854143174	0.23095184398257504	0.2309755837003098	0.23128420003086161	0.23105867271238142	0.2299429059788479	0.23224565859911925	0.2293968924709485	0.22955120063622442	0.23039396061580827	0.23013282372072594	0.23153346706707656	0.2322219188813845	0.2326492338006101	0.2339549182760217	0.2309637138414424	0.2289695775517229	0.2312367205953921	0.23133167946633112	0.2299429059788479	0.23147411777273966	0.2315215972082092	0.22995477583771526	0.23211509015157808	0.228910228257386	0.2319370422685674	0.23199639156290427	0.23191330255083267	0.22995477583771526	0.23168777523235246	0.23250679549420156	0.22860161192683418	0.23141476847840275	0.2314978574904744	0.2306907070874927	0.23039396061580827	0.23226939831685398	0.22955120063622442	0.2297173786603677	0.23058387835768632
214.536	0.2324355763409973	0.2337293909575415	0.2329578501311619	0.23150972734934178	0.23439410305411465	0.22991916626111314	0.23127233017199425	0.23192517240970004	0.22977672795470458	0.2309755837003098	0.23317150759077473	0.23131980960746373	0.23105867271238142	0.23130793974859637	0.23277980224815126	0.2324830557764668	0.23235248732892563	0.23210322029271072	0.23283915154248813	0.23330207603831588	0.23148598763160705	0.23115363158332047	0.2296698992248982	0.2320913504338433	0.2335632129333982	0.231391028760668	0.23257801464740582	0.23158094650254607	0.23258988450627321	0.2329222405545598	0.229444371906418	0.23403800728809332	0.23056013863995156	0.23419231545336924	0.23199639156290427	0.23255427492967107	0.23174712452668936	0.2320438709983738	0.23224565859911925	0.2302159127327976	0.23034648118033874	0.23321898702624425	0.2335632129333982	0.23207948057497593	0.22982420739017412	0.23174712452668936	0.2329578501311619	0.23099932341804455	0.23179460396215887	0.23060761807542107	0.23039396061580827	0.2336225622277351	0.23168777523235246	0.2318776929742305	0.23078566595843175	0.2289577076928555	0.23196078198630216	0.23019217301506284	0.2335632129333982	0.23179460396215887
215.802	0.23363443208660248	0.2331952473085095	0.2329103706956924	0.23479767825560552	0.2333970349092549	0.2345840207959927	0.23273232281268175	0.2329578501311619	0.23349199378019392	0.23355134307453082	0.2327679323892839	0.23279167210701862	0.23239996676439517	0.23382434982848052	0.2341685757356345	0.23191330255083267	0.23503507543295307	0.23357508279226558	0.23535556162237228	0.2340498771469607	0.2329578501311619	0.23267297351834487	0.23314776787303995	0.23438223319524729	0.2319370422685674	0.23165216565575034	0.23126046031312686	0.23245931605873205	0.23358695265113297	0.23056013863995156	0.2316759053734851	0.23192517240970004	0.2337412608164089	0.2329222405545598	0.23293411041342715	0.23412109630016498	0.23317150759077473	0.23330207603831588	0.23251866535306892	0.23244744619986465	0.23463150023146223	0.23483328783220767	0.23235248732892563	0.23023965245053235	0.23302906928436617	0.23305280900210093	0.2325305352119363	0.2327679323892839	0.229444371906418	0.2326373639417427	0.232364357187793	0.23381247996961313	0.23179460396215887	0.23051265920448205	0.2336700416632046	0.2308450152527686	0.23114176172445308	0.2316046862202808	0.2327441926715491	0.23006160456752167
217.067	0.23255427492967107	0.23327833632058112	0.2356879176706589	0.23414483601789973	0.23281541182475338	0.23585409569480217	0.2354505204933113	0.23469084952579913	0.23439410305411465	0.23429914418317563	0.23478580839673815	0.23191330255083267	0.2322575284579866	0.23593718470687383	0.23410922644129759	0.23391930869941957	0.2354386506344439	0.23158094650254607	0.2338836991228174	0.233776870393011	0.23446532220731892	0.2350825548684226	0.23190143269196525	0.2331833774496421	0.23343264448585704	0.23175899438555675	0.23358695265113297	0.2331358980141726	0.23095184398257504	0.23234061747005827	0.23072631666409485	0.2326492338006101	0.23516564388049424	0.23602027371894546	0.2345009317839211	0.233776870393011	0.23575913682386315	0.23412109630016498	0.23403800728809332	0.23375313067527625	0.23396678813488905	0.2327441926715491	0.23515377402162685	0.23418044559450185	0.2331358980141726	0.233681911522072	0.23232874761119088	0.2342279250299714	0.23311215829643783	0.23369378138093935	0.23490450698541193	0.2350706850095552	0.23337329519152017	0.2319370422685674	0.23351573349792867	0.23308841857870308	0.23352760335679607	0.23314776787303995	0.2332308568851116	0.23135541918406588
218.333	0.2338362196873479	0.23178273410329148	0.2349875959974836	0.2354742602110461	0.23294598027229454	0.23524873289256587	0.23533182190463753	0.2344771920661863	0.23397865799375642	0.23423979488883875	0.23431101404204302	0.23593718470687383	0.2321625695870476	0.2333495554737854	0.2355692190819851	0.23569978752952625	0.23634075990836467	0.23326646646171376	0.23408548672356283	0.2337293909575415	0.233337685614918	0.23446532220731892	0.23332581575605063	0.23343264448585704	0.23241183662326254	0.23363443208660248	0.2337293909575415	0.23327833632058112	0.23257801464740582	0.23251866535306892	0.23412109630016498	0.2324711859175994	0.23359882251000033	0.2376820539603784	0.23327833632058112	0.2336700416632046	0.23279167210701862	0.2361033627310171	0.23279167210701862	0.2339430484171543	0.23282728168362077	0.2354742602110461	0.2348570275499424	0.23542678077557655	0.23287476111909028	0.2337293909575415	0.23387182926395003	0.23423979488883875	0.2332545966028464	0.2352962123280354	0.23495198642088141	0.23217443944591495	0.23517751373936163	0.23364630194546987	0.2347027193846665	0.23380061011074577	0.23418044559450185	0.2326967132360796	0.2319845217040369	0.2340973565824302
219.597	0.2347145892435339	0.23503507543295307	0.23390743884055215	0.23635262976723206	0.2350706850095552	0.23460776051372748	0.23560482865858723	0.23473832896126862	0.23553360950538296	0.23467897966693174	0.2355098697876482	0.23463150023146223	0.23494011656201405	0.23375313067527625	0.2344771920661863	0.23213882986931283	0.23451280164278845	0.23530808218690277	0.2326373639417427	0.23305280900210093	0.2353436917635049	0.23384808954621528	0.23275606253041647	0.23441784277184943	0.2341567058767671	0.23192517240970004	0.2359965340012107	0.23287476111909028	0.2336106923688677	0.23382434982848052	0.23213882986931283	0.23330207603831588	0.23566417795292413	0.23342077462698965	0.2339430484171543	0.23419231545336924	0.23575913682386315	0.23448906192505367	0.23241183662326254	0.2338362196873479	0.23701734186380521	0.23575913682386315	0.23573539710612837	0.23571165738839361	0.2336225622277351	0.23406174700582807	0.2337293909575415	0.2332902061794485	0.23562856837632198	0.2345840207959927	0.2338362196873479	0.23461963037259487	0.2342041853122366	0.23203200113950642	0.23327833632058112	0.23273232281268175	0.23454841121939057	0.23387182926395003	0.23461963037259487	0.23357508279226558
220.863	0.23289850083682503	0.23501133571521832	0.23370565123980674	0.23490450698541193	0.23511816444502473	0.23679181454532502	0.2349875959974836	0.2352368630336985	0.23685116383966193	0.23352760335679607	0.23205574085724118	0.23618645174308875	0.23479767825560552	0.23472645910240125	0.23656628722684486	0.2338955689816848	0.2343228839009104	0.234655239949197	0.2322575284579866	0.2331833774496421	0.23528434246916802	0.23607962301328236	0.23327833632058112	0.23343264448585704	0.2329222405545598	0.23516564388049424	0.23406174700582807	0.2331952473085095	0.2345009317839211	0.23408548672356283	0.23150972734934178	0.2342041853122366	0.23300532956663142	0.23428727432430826	0.23482141797334027	0.23440597291298207	0.2344297126307168	0.2335038636390613	0.23429914418317563	0.23294598027229454	0.2341567058767671	0.23315963773190737	0.2335038636390613	0.2354030410578418	0.2349282467031467	0.23440597291298207	0.2348570275499424	0.23282728168362077	0.2352962123280354	0.2359253148480064	0.23349199378019392	0.23266110365947745	0.23326646646171376	0.23515377402162685	0.23175899438555675	0.233337685614918	0.2339430484171543	0.23440597291298207	0.23484515769107503	0.2339430484171543
222.127	0.23353947321566346	0.23490450698541193	0.23344451434472444	0.23473832896126862	0.23490450698541193	0.23685116383966193	0.23524873289256587	0.23490450698541193	0.23434662361864517	0.23593718470687383	0.23549799992878082	0.23612710244875187	0.23625767089629301	0.23375313067527625	0.23503507543295307	0.2336225622277351	0.23602027371894546	0.2356166985174546	0.23369378138093935	0.2334563842035918	0.2331358980141726	0.2343703633363799	0.2336225622277351	0.23272045295381436	0.23460776051372748	0.23272045295381436	0.23148598763160705	0.2349757261386162	0.23429914418317563	0.23575913682386315	0.2332545966028464	0.2347027193846665	0.2349757261386162	0.2353436917635049	0.23733782805322443	0.23548613006991345	0.2359965340012107	0.23542678077557655	0.2339549182760217	0.23585409569480217	0.23281541182475338	0.23338516505038753	0.2354505204933113	0.2361033627310171	0.23434662361864517	0.23364630194546987	0.23494011656201405	0.23446532220731892	0.23448906192505367	0.2329697199900293	0.23585409569480217	0.23477393853787076	0.23302906928436617	0.23667311595665125	0.2331833774496421	0.23289850083682503	0.2356879176706589	0.23352760335679607	0.2345840207959927	0.234655239949197
223.392	0.23558108894085247	0.23593718470687383	0.23390743884055215	0.23846546464562535	0.2322219188813845	0.23628141061402777	0.23555734922311772	0.23179460396215887	0.23378874025187837	0.23483328783220767	0.23522499317483112	0.23352760335679607	0.23438223319524729	0.2341567058767671	0.23622206131969087	0.2361033627310171	0.2344415824895842	0.2345009317839211	0.23514190416275949	0.2349282467031467	0.2350884897978563	0.23451280164278845	0.23412109630016498	0.23427540446544087	0.23358695265113297	0.23219817916364974	0.23156907664367868	0.2338955689816848	0.23262549408287533	0.23304093914323357	0.23381247996961313	0.2339905278526238	0.23537930134010707	0.23759896494830676	0.23343264448585704	0.23577100668273052	0.23597279428347595	0.23439410305411465	0.23593718470687383	0.23439410305411465	0.2336225622277351	0.23490450698541193	0.23355134307453082	0.23452467150165582	0.23326646646171376	0.2359965340012107	0.2365425475091101	0.23598466414234331	0.23400239771149117	0.23429914418317563	0.2345365413605232	0.23351573349792867	0.23553360950538296	0.2345365413605232	0.2370292117226726	0.23402613742922596	0.2349757261386162	0.23287476111909028	0.2349875959974836	0.235189383598229
