201.015	1802
202.282	1784.99
203.551	1779.97
204.817	1749.96
206.085	1817.94
207.352	1807.93
208.619	1842.91
209.885	1876.4
211.152	1870.88
212.418	1933.87
213.685	2077.86
214.95	2116.84
216.216	2233.83
217.481	2307.81
218.745	2427.3
220.011	2507.78
221.275	2575.27
222.54	2717.76
223.804	2791.74
225.069	2869.73
226.332	2937.21
227.595	2985.2
228.859	2973.18
230.122	2997.17
231.384	2969.15
232.648	2961.64
233.91	2925.63
235.173	2855.61
236.435	2797.6
237.696	2730.58
238.959	2636.57
240.22	2643.55
241.48	2563.04
242.741	2510.02
244.003	2364.51
245.263	2312
246.523	2204.48
247.784	2214.97
249.044	2128.45
250.303	2069.44
251.562	2005.42
252.823	1917.41
254.081	1884.4
255.34	1810.88
256.598	1785.37
257.858	1739.35
259.116	1669.34
260.373	1667.82
261.631	1613.31
262.888	1582.29
264.147	1526.28
265.404	1521.77
266.66	1494.25
267.917	1453.24
269.173	1451.22
270.429	1412.21
271.685	1406.19
272.942	1412.18
274.197	1374.16
275.453	1371.65
276.708	1398.14
277.963	1371.12
279.217	1350.61
280.472	1418.09
281.726	1361.58
282.98	1404.06
284.234	1339.55
285.488	1388.53
286.742	1370.52
287.996	1415.01
289.249	1387.49
290.502	1390.98
291.754	1427.96
293.007	1405.95
294.259	1387.93
295.511	1383.92
296.763	1373.91
298.014	1418.39
299.266	1401.88
300.517	1410.36
301.768	1396.85
303.017	1445.83
304.268	1393.82
305.518	1435.8
306.768	1446.79
308.018	1430.78
309.268	1452.76
310.518	1470.75
311.767	1492.73
313.016	1497.72
314.265	1507.7
315.514	1523.69
316.761	1557.17
318.01	1515.16
319.258	1542.15
320.506	1553.63
321.754	1532.12
323.001	1546.6
324.247	1505.09
325.494	1557.57
326.741	1515.56
327.988	1502.05
329.235	1496.53
330.48	1510.52
331.726	1484
332.972	1504.49
334.218	1532.97
335.463	1491.96
336.707	1490.94
337.952	1480.93
339.197	1465.42
340.441	1502.9
341.685	1525.89
342.929	1521.37
344.174	1507.86
345.416	1512.34
346.66	1534.83
347.904	1559.81
349.145	1600.8
350.389	1543.29
351.632	1569.27
352.873	1570.76
354.115	1571.24
355.358	1571.23
356.599	1616.71
357.841	1622.7
359.081	1582.18
360.322	1661.67
361.564	1662.16
362.803	1708.64
364.044	1694.13
365.284	1672.11
366.524	1715.6
367.765	1742.08
369.003	1783.07
370.243	1808.06
371.482	1848.04
372.721	1896.03
373.959	1934.01
375.198	1971
376.436	2014.98
377.675	2118.97
378.912	2130.95
380.15	2163.94
381.387	2268.93
382.625	2304.91
383.861	2445.9
385.099	2546.38
386.335	2648.87
387.571	2716.35
388.808	2863.34
390.043	2892.32
391.28	3007.81
392.515	3060.3
393.749	3066.78
394.985	3038.27
396.22	3071.75
397.455	3087.74
398.689	3085.22
399.923	3083.21
401.158	3091.2
402.391	3071.68
403.625	3102.67
404.859	3045.65
406.092	3090.64
407.324	3019.62
408.558	3053.61
409.79	3063.59
411.022	3097.58
412.256	3122.07
413.487	3048.55
414.719	3132.04
415.95	3154.02
417.182	3170.51
418.413	3176.49
419.644	3214.98
420.874	3265.96
422.106	3335.45
423.336	3421.44
424.566	3465.42
425.795	3530.41
427.025	3656.89
428.255	3693.38
429.484	3866.36
430.713	3965.85
431.942	4155.33
433.17	4295.32
434.399	4465.81
435.627	4673.79
436.856	4945.78
438.084	5208.26
439.311	5507.25
440.538	5835.23
441.765	6266.22
442.992	6700.71
444.219	7236.19
445.445	7940.18
446.672	8730.16
447.898	9617.15
449.124	10843.1
450.349	12361.1
451.576	14078.1
452.802	16492.1
454.027	19325.1
455.252	22927.1
456.476	26959
457.701	31506
458.925	35674
460.149	38963.5
461.373	40782.5
462.596	40232.5
463.819	37404
465.043	33251.9
466.266	28372.4
467.489	23833.9
468.711	19773.4
469.934	16368.4
471.156	13666.9
472.379	11489.9
473.601	9947.85
474.822	8529.83
476.044	7482.82
477.264	6589.8
478.485	5963.79
479.706	5380.27
480.927	4951.26
482.148	4474.74
483.368	4142.23
484.588	3885.22
485.807	3620.7
487.027	3355.19
488.246	3186.67
489.466	3011.66
490.685	2846.64
491.903	2706.63
493.122	2570.61
494.34	2468.6
495.559	2372.09
496.776	2261.07
497.994	2193.06
499.212	2126.54
500.43	2080.53
501.646	2003.01
502.863	1952.5
504.08	1881.98
505.296	1850.47
506.512	1780.96
507.729	1698.44
508.944	1710.43
510.16	1696.41
511.376	1657.4
512.59	1578.38
513.806	1577.37
515.021	1555.36
516.235	1509.34
517.45	1520.33
518.663	1441.81
519.878	1446.3
