Raman Shift / 1/cm	0°	30°	60°	90°	120°	150°	180°	210°	240°	270°	300°	330°
0.0	0.0	30.0	60.0	90.0	120.0	150.0	180.0	210.0	240.0	270.0	300.0	330.0
200.671	-0.0002496846134107899	-0.00032814627724334923	-0.00031868141108927397	-0.0002238261181910172	-6.899679767848428e-05	0.00010432015905233209	0.0002496846134107898	0.00032814627724334923	0.0003186814110892742	0.00022382611819101743	6.899679767848423e-05	-0.00010432015905233224
201.939	-0.0003034358745736896	-0.00014903091967317765	4.5306749801029455e-05	0.0002275045122543717	0.0003487426243747187	0.0003765354319275495	0.0003034358745736894	0.0001490309196731777	-4.530674980102937e-05	-0.0002275045122543715	-0.0003487426243747188	-0.00037653543192754955
203.206	-0.0003062168922916988	-0.000295936283726972	-0.00020635978692653547	-6.148935186887533e-05	9.985710536516324e-05	0.00023444693185809684	0.00030621689229169875	0.00029593628372697205	0.0002063597869265355	6.148935186887539e-05	-9.985710536516309e-05	-0.00023444693185809692
204.474	-6.664313841220525e-05	-0.00011355334189160661	-0.00013003701911329697	-0.00011167738207742891	-6.339388070109192e-05	1.8759598141777558e-06	6.664313841220504e-05	0.00011355334189160651	0.00013003701911329686	0.00011167738207742892	6.339388070109202e-05	-1.8759598141777675e-06
205.742	0.0001589107974634837	0.0002877399368987981	0.0003394693926118972	0.00030023829871955477	0.0001805585951484134	1.2498361820756724e-05	-0.00015891079746348382	-0.0002877399368987981	-0.0003394693926118972	-0.0003002382987195549	-0.00018055859514841337	-1.2498361820756554e-05
207.009	5.028549537259519e-05	0.0002022922099273992	0.0003000948901970491	0.0003174873869856931	0.00024980939482445344	0.00011519517705829391	-5.028549537259559e-05	-0.0002022922099273991	-0.0003000948901970491	-0.000317487386985693	-0.00024980939482445344	-0.00011519517705829416
208.276	-0.00011904808406686358	-0.00022741546222363924	-0.00027484705093123996	-0.00024863359429973936	-0.00015579896686437612	-2.1218132076100046e-05	0.00011904808406686399	0.00022741546222363924	0.0002748470509312399	0.0002486335942997392	0.00015579896686437623	2.121813207610027e-05
209.542	-0.0004199036972009611	-0.00032563159442512186	-0.00014410676889301248	7.60313489878379e-05	0.00027579692830794844	0.00040166294341295984	0.0004199036972009609	0.0003256315944251218	0.00014410676889301246	-7.603134898783785e-05	-0.0002757969283079484	-0.0004016629434129599
210.81	0.00010268013540103152	1.2646539327311415e-05	-8.077568674621003e-05	-0.00015255413278801515	-0.00018345582214724144	-0.00016520067211532678	-0.00010268013540103141	-1.2646539327311398e-05	8.077568674620977e-05	0.0001525541327880149	0.00018345582214724144	0.0001652006721153268
212.075	-0.00010047979673843982	-0.00014323266099756853	-0.00014760644941263793	-0.00011242920890996572	-4.712665267419812e-05	3.08034520876028e-05	0.00010047979673843983	0.00014323266099756848	0.00014760644941263793	0.00011242920890996568	4.71266526741983e-05	-3.080345208760293e-05
213.342	0.00040893313798701585	0.00037336138452088866	0.0002377477495874235	3.842979714969153e-05	-0.0001711853883995923	-0.0003349315873711971	-0.00040893313798701574	-0.00037336138452088855	-0.00023774774958742348	-3.8429797149691573e-05	0.00017118538839959227	0.00033493158737119715
214.607	-0.0002108872480740733	-0.00024815296369816767	-0.00021892629309994838	-0.00013103849906365874	-8.039045025875202e-06	0.0001171144646345089	0.00021088724807407315	0.0002481529636981677	0.00021892629309994838	0.0001310384990636588	8.039045025875247e-06	-0.00011711446463450916
215.872	-0.00024045443188572401	-0.00017176689093081218	-5.705455026458468e-05	7.294551106955904e-05	0.00018339988162113905	0.0002447124020003712	0.00024045443188572377	0.00017176689093081215	5.7054550264584704e-05	-7.294551106955888e-05	-0.000183399881621139	-0.0002447124020003714
217.138	-3.492963190062508e-06	1.5156718417606143e-05	2.9745169565371405e-05	3.6363426549368686e-05	3.323813275543406e-05	2.1206708131762558e-05	3.4929631900626698e-06	-1.5156718417606148e-05	-2.97451695653714e-05	-3.636342654936872e-05	-3.323813275543404e-05	-2.120670813176228e-05
218.403	1.1020765427760268e-05	0.0001156576239994023	0.00018930411562190187	0.00021222672233962506	0.00017828335019414154	9.656909834022281e-05	-1.1020765427760375e-05	-0.00011565762399940233	-0.00018930411562190197	-0.00021222672233962516	-0.00017828335019414145	-9.656909834022266e-05
219.668	3.436030210783746e-05	1.9742108356300256e-05	-1.659673861953876e-07	-2.0029572301589986e-05	-3.452626949403279e-05	-3.977168065789019e-05	-3.436030210783736e-05	-1.9742108356300293e-05	1.6596738619513941e-07	2.002957230158968e-05	3.452626949403286e-05	3.97716806578902e-05
220.933	-0.00037015609566167564	-0.0002884892627248286	-0.00012952196481581373	6.415063896769057e-05	0.00024063413084586177	0.0003526399016925191	0.0003701560956616756	0.00028848926272482856	0.00012952196481581351	-6.415063896769077e-05	-0.0002406341308458618	-0.00035263990169251907
222.198	-0.0002494748490028492	-0.00020122781449443013	-9.906194959754871e-05	2.964748469464831e-05	0.00015041289940530031	0.0002308752991890785	0.0002494748490028491	0.00020122781449443024	9.906194959754855e-05	-2.9647484694648396e-05	-0.00015041289940530042	-0.00023087529918907837
223.462	-3.54071827623106e-05	3.0307486871545436e-05	8.790128987355388e-05	0.00012194201324028947	0.00012330847263586426	9.163452636874408e-05	3.5407182762310326e-05	-3.0307486871545412e-05	-8.790128987355394e-05	-0.00012194201324028962	-0.00012330847263586413	-9.163452636874405e-05
224.725	0.00033039990109827823	0.0004550528707885494	0.00045777479123756444	0.0003378363260591486	0.0001273748901392861	-0.00011721654472940061	-0.00033039990109827834	-0.0004550528707885494	-0.00045777479123756444	-0.00033783632605914864	-0.00012737489013928615	0.00011721654472940092
225.99	-0.0001361964161189525	-0.00014204675589730246	-0.00010983578214550942	-4.819439926778622e-05	2.63606339734433e-05	9.385235662951618e-05	0.00013619641611895255	0.00014204675589730254	0.00010983578214550927	4.819439926778617e-05	-2.636063397344319e-05	-9.385235662951613e-05
227.253	-0.00011934558418984039	0.00014734134068043617	0.0003745482723036709	0.0005013952968366644	0.0004938938564935109	0.0003540539561562285	0.00011934558418984011	-0.0001473413406804362	-0.0003745482723036707	-0.0005013952968366644	-0.0004938938564935109	-0.0003540539561562285
228.517	0.00021104061006412824	4.778741407973853e-05	-0.00012827038091568847	-0.00026995823093192413	-0.00033931099097981633	-0.0003177456450116627	-0.00021104061006412786	-4.778741407973852e-05	0.00012827038091568852	0.0002699582309319241	0.0003393109909798164	0.0003177456450116629
229.78	-3.080174657917506e-05	-0.00012394745923071675	-0.00018388155027749842	-0.0001945447284244415	-0.00015307980369832334	-7.059726919372477e-05	3.080174657917501e-05	0.0001239474592307167	0.00018388155027749826	0.00019454472842444142	0.00015307980369832342	7.059726919372467e-05
231.042	-0.00025711021625132697	-0.0002981868744664629	-0.0002593646004747495	-0.00015104579124060606	-2.2543842234223607e-06	0.00014714108322585692	0.00025711021625132713	0.0002981868744664628	0.00025936460047474934	0.0001510457912406062	2.25438422342248e-06	-0.0001471410832258569
232.306	-0.000209118736693026	-8.31162111234843e-05	6.51572360945299e-05	0.00019597185451997068	0.000274275972787556	0.00027908806564345506	0.00020911873669302616	8.311621112348436e-05	-6.51572360945299e-05	-0.0001959718545199706	-0.000274275972787556	-0.00027908806564345495
233.568	5.230184090706621e-05	5.7959708673049766e-05	4.8087319306546456e-05	2.5329971565676626e-05	-4.214521600519675e-06	-3.262973710737315e-05	-5.230184090706618e-05	-5.795970867304971e-05	-4.808731930654631e-05	-2.5329971565676446e-05	4.214521600519665e-06	3.262973710737313e-05
234.831	5.546692448122536e-05	-3.393269284629723e-05	-0.0001142400725286409	-0.00016393691703366244	-0.00016970699700986607	-0.0001300042241873651	-5.5466924481225216e-05	3.393269284629722e-05	0.00011424007252864091	0.00016393691703366233	0.0001697069970098661	0.00013000422418736528
236.093	-3.881243711883817e-05	8.685518275399281e-05	0.00018925002654943357	0.00024093547856338495	0.00022806246366827127	0.00015408029580939221	3.881243711883762e-05	-8.685518275399279e-05	-0.00018925002654943368	-0.00024093547856338506	-0.00022806246366827124	-0.00015408029580939221
237.354	-0.00018695806001796597	-0.0003101648293055877	-0.00035026318306024016	-0.0002965087997755467	-0.00016330512304227397	1.3656029530041121e-05	0.00018695806001796616	0.0003101648293055877	0.0003502631830602402	0.0002965087997755468	0.00016330512304227397	-1.3656029530041153e-05
238.617	-6.773191780724236e-05	-5.793722530014235e-05	-3.2618300062169256e-05	1.4406723359381673e-06	3.511361774507321e-05	5.937789763608054e-05	6.773191780724224e-05	5.7937225300142317e-05	3.261830006216914e-05	-1.4406723359382505e-06	-3.511361774507319e-05	-5.937789763608052e-05
239.878	0.00010419413235534562	9.204683709940663e-05	5.523566617684257e-05	3.6241431087984622e-06	-4.895846617850303e-05	-8.842269399060812e-05	-0.00010419413235534549	-9.204683709940654e-05	-5.523566617684229e-05	-3.6241431087982725e-06	4.895846617850292e-05	8.842269399060813e-05
241.139	7.700036289753044e-05	4.5047340920426625e-05	1.0239203225250614e-06	-4.327385889891089e-05	-7.597644257500528e-05	-8.832119981933745e-05	-7.700036289753035e-05	-4.5047340920426605e-05	-1.0239203225252742e-06	4.327385889891066e-05	7.597644257500531e-05	8.832119981933763e-05
242.4	-0.00016786425893561963	-0.00015336617315503143	-9.777374513130086e-05	-1.598292105867197e-05	7.009051380431858e-05	0.00013738325209635967	0.0001678642589356193	0.0001533661731550314	9.77737451313008e-05	1.5982921058671946e-05	-7.009051380431862e-05	-0.00013738325209635958
243.662	-0.00036126643652754535	-0.0003083375124322367	-0.0001727898008844887	9.056798270592304e-06	0.00018847663564305664	0.000317394310702829	0.00036126643652754535	0.0003083375124322366	0.00017278980088448876	-9.056798270592099e-06	-0.0001884766356430566	-0.00031739431070282895
244.922	5.294875541709843e-05	0.00011290860790896073	0.0001426146900930947	0.00013410728123796907	8.966593467599624e-05	2.1198673329008383e-05	-5.294875541709843e-05	-0.0001129086079089606	-0.000142614690093095	-0.00013410728123796936	-8.96659346759963e-05	-2.1198673329008227e-05
246.182	0.00014327240681092003	5.704649733074266e-05	-4.446497504023133e-05	-0.00013406209325770544	-0.0001877373818511514	-0.00019110859058844802	-0.00014327240681091997	-5.7046497330742556e-05	4.4464975040231395e-05	0.00013406209325770536	0.0001877373818511514	0.00019110859058844802
247.443	-0.00029374718086132344	-0.00035211912556508775	-0.0003161410349341335	-0.00019545320929823898	-2.239385407280994e-05	0.00015666591626684864	0.0002937471808613236	0.0003521191255650878	0.0003161410349341338	0.00019545320929823928	2.2393854072809966e-05	-0.00015666591626684888
