201.015	1898
202.282	1920.48
203.551	1885.96
204.817	1966.44
206.085	1918.42
207.352	1919.4
208.619	1952.88
209.885	1980.36
211.152	2071.84
212.418	2102.82
213.685	2180.8
214.95	2228.78
216.216	2364.26
217.481	2465.24
218.745	2559.72
220.011	2646.2
221.275	2815.18
222.54	2910.16
223.804	3032.14
225.069	3067.12
226.332	3148.1
227.595	3145.08
228.859	3164.55
230.122	3122.53
231.384	3172.01
232.648	3113.49
233.91	3072.47
235.173	3010.45
236.435	2944.43
237.696	2860.41
238.959	2828.89
240.22	2732.87
241.48	2677.35
242.741	2606.33
244.003	2458.31
245.263	2387.29
246.523	2366.27
247.784	2272.25
249.044	2257.23
250.303	2162.21
251.562	2104.19
252.823	2010.17
254.081	1975.15
255.34	1921.13
256.598	1864.11
257.858	1806.09
259.116	1776.57
260.373	1776.05
261.631	1734.03
262.888	1656.01
264.147	1621.49
265.404	1550.97
266.66	1527.45
267.917	1518.43
269.173	1487.91
270.429	1464.89
271.685	1457.87
272.942	1455.35
274.197	1460.33
275.453	1437.81
276.708	1462.29
277.963	1440.27
279.217	1453.25
280.472	1435.73
281.726	1360.71
282.98	1422.68
284.234	1432.66
285.488	1441.14
286.742	1419.12
287.996	1441.6
289.249	1474.08
290.502	1469.56
291.754	1460.54
293.007	1457.52
294.259	1479
295.511	1413.48
296.763	1494.46
298.014	1442.44
299.266	1505.92
300.517	1489.4
301.768	1473.38
303.017	1481.86
304.268	1489.34
305.518	1514.32
306.768	1511.3
308.018	1509.28
309.268	1502.26
310.518	1506.24
311.767	1586.72
313.016	1566.2
314.265	1576.18
315.514	1580.16
316.761	1604.14
318.01	1647.62
319.258	1578.1
320.506	1613.58
321.754	1629.06
323.001	1604.04
324.247	1619.02
325.494	1586.5
326.741	1598.48
327.988	1580.46
329.235	1566.94
330.48	1591.92
331.726	1576.9
332.972	1581.88
334.218	1577.86
335.463	1573.84
336.707	1558.31
337.952	1595.79
339.197	1579.77
340.441	1553.75
341.685	1609.23
342.929	1583.71
344.174	1594.19
345.416	1602.17
346.66	1621.65
347.904	1605.63
349.145	1647.61
350.389	1612.59
351.632	1598.57
352.873	1644.55
354.115	1653.03
355.358	1682.01
356.599	1703.49
357.841	1689.97
359.081	1742.95
360.322	1703.43
361.564	1733.41
362.803	1768.89
364.044	1737.87
365.284	1804.35
366.524	1821.33
367.765	1843.31
369.003	1846.29
370.243	1931.77
371.482	1947.25
372.721	1959.23
373.959	2017.21
375.198	1988.69
376.436	2121.67
377.675	2181.65
378.912	2234.63
380.15	2314.11
381.387	2420.59
382.625	2424.57
383.861	2581.55
385.099	2647.03
386.335	2775.01
387.571	2838.49
388.808	2926.97
390.043	2994.94
391.28	3104.92
392.515	3126.9
393.749	3223.38
394.985	3229.86
396.22	3248.84
397.455	3232.32
398.689	3279.3
399.923	3235.78
401.158	3249.76
402.391	3205.74
403.625	3240.22
404.859	3244.7
406.092	3281.18
407.324	3231.66
408.558	3212.64
409.79	3231.62
411.022	3240.6
412.256	3232.58
413.487	3262.56
414.719	3221.54
415.95	3355.52
417.182	3321.5
418.413	3328.48
419.644	3369.46
420.874	3398.44
422.106	3500.42
423.336	3538.4
424.566	3539.38
425.795	3754.36
427.025	3821.34
428.255	3923.32
429.484	3996.3
430.713	4121.28
431.942	4292.76
433.17	4427.74
434.399	4552.22
435.627	4786.2
436.856	5026.18
438.084	5348.66
439.311	5601.14
440.538	5988.12
441.765	6381.6
442.992	6802.57
444.219	7402.05
445.445	8080.53
446.672	8947.51
447.898	9853.99
449.124	11003
450.349	12430
451.576	14205.9
452.802	16542.4
454.027	19260.9
455.252	22819.9
456.476	26858.9
457.701	31529.8
458.925	36179.8
460.149	39929.8
461.373	42040.3
462.596	41653.8
463.819	39065.2
465.043	34720.2
466.266	30009.2
467.489	24979.2
468.711	20695.7
469.934	17225.1
471.156	14515.6
472.379	12214.6
473.601	10395.6
474.822	9019.55
476.044	7816.03
477.264	6993.51
478.485	6210.99
479.706	5638.47
480.927	5050.45
482.148	4743.43
483.368	4386.41
484.588	4084.39
485.807	3711.37
487.027	3585.35
488.246	3324.33
489.466	3166.31
490.685	2977.29
491.903	2820.27
493.122	2729.25
494.34	2592.23
495.559	2438.2
496.776	2382.18
497.994	2314.16
499.212	2187.14
500.43	2177.62
501.646	2070.1
502.863	2018.08
504.08	1954.06
