Raman Shift / 1/cm	0°	30°	60°	90°	120°	150°	180°	210°	240°	270°	300°	330°
306.43	2.357596900057658e-05	3.637292552832661e-05	3.942378603440417e-05	3.1911074909985726e-05	1.5847817033827573e-05	-4.461850618340896e-06	-2.3575969000576532e-05	-3.637292552832659e-05	-3.942378603440415e-05	-3.191107490998576e-05	-1.5847817033827593e-05	4.4618506183409306e-06
307.68	4.1151735085608465e-05	7.663426192529123e-05	9.158270016953705e-05	8.19916278626938e-05	5.0430965083928595e-05	5.357365937402612e-06	-4.115173508560849e-05	-7.663426192529119e-05	-9.158270016953705e-05	-8.199162786269381e-05	-5.0430965083928595e-05	-5.357365937402529e-06
308.93	-7.18335041637359e-05	-8.216929909010131e-05	-7.048789668264273e-05	-3.99193192829016e-05	1.3456074810931438e-06	4.2249979807199705e-05	7.183350416373587e-05	8.216929909010134e-05	7.04878966826427e-05	3.991931928290161e-05	-1.3456074810931391e-06	-4.224997980719973e-05
310.179	3.42669947475793e-06	5.6081217581300396e-05	9.370881872637931e-05	0.00010622721757005043	9.028211925162131e-05	5.014599998875002e-05	-3.4266994747579807e-06	-5.608121758130042e-05	-9.370881872637933e-05	-0.00010622721757005041	-9.028211925162136e-05	-5.014599998874998e-05
311.429	1.3117159464792235e-05	1.4690301031927169e-05	1.2327188300987096e-05	6.661015419851137e-06	-7.899711638051679e-07	-8.029285612076016e-06	-1.3117159464792264e-05	-1.4690301031927177e-05	-1.2327188300987088e-05	-6.661015419851153e-06	7.899711638051864e-07	8.02928561207603e-06
312.678	-8.868774536218593e-05	-6.94165228262807e-05	-3.154519905769694e-05	1.4778635323475715e-05	5.7142546304489015e-05	8.419515814975641e-05	8.868774536218597e-05	6.94165228262807e-05	3.1545199057696884e-05	-1.4778635323475706e-05	-5.714254630448898e-05	-8.41951581497564e-05
313.927	9.795123720367905e-05	0.00011450385564852565	0.00010037525844210002	5.935119179604846e-05	2.4240212384210154e-06	-5.5152663852477225e-05	-9.795123720367906e-05	-0.00011450385564852568	-0.00010037525844210008	-5.935119179604851e-05	-2.424021238420982e-06	5.5152663852477265e-05
315.176	-2.5040854613619317e-05	-1.7557159298124484e-05	-5.369037327312587e-06	8.257713859485271e-06	1.967181728630674e-05	2.5814873157609747e-05	2.5040854613619314e-05	1.7557159298124474e-05	5.369037327312591e-06	-8.25771385948527e-06	-1.967181728630674e-05	-2.5814873157609676e-05
316.425	4.746314676254911e-05	6.600258693687094e-05	6.685668724309323e-05	4.9796592193908544e-05	1.939354048054411e-05	-1.620599474296237e-05	-4.746314676254916e-05	-6.6002586936871e-05	-6.685668724309323e-05	-4.9796592193908564e-05	-1.9393540480544064e-05	1.620599474296245e-05
317.673	-2.6586966482687246e-05	-1.1439968593109237e-05	6.772359642429776e-06	2.3170039580926583e-05	3.335932612511701e-05	3.461000817403581e-05	2.658696648268721e-05	1.143996859310925e-05	-6.772359642429779e-06	-2.3170039580926573e-05	-3.335932612511701e-05	-3.461000817403584e-05
318.92	1.078002485617851e-06	-2.6816360734417434e-05	-4.752530175172387e-05	-5.549987654461046e-05	-4.8603304237341675e-05	-2.8683515810193043e-05	-1.0780024856178535e-06	2.6816360734417393e-05	4.7525301751723865e-05	5.549987654461046e-05	4.8603304237341675e-05	2.8683515810193043e-05
