Raman Shift / 1/cm	0°	30°	60°	90°	120°	150°	180°	210°	240°	270°	300°	330°
0.0	0.0	30.0	60.0	90.0	120.0	150.0	180.0	210.0	240.0	270.0	300.0	330.0
200.671	-0.00023843317746128666	-0.00012326862805330468	2.492565069365272e-05	0.00016644112146642554	0.00026335882815493937	0.00028970974951973027	0.00023843317746128658	0.0001232686280533047	-2.4925650693652547e-05	-0.00016644112146642535	-0.00026335882815493926	-0.0002897097495197303
201.939	-8.470026409382759e-05	-3.457256701367108e-05	2.4818821478069462e-05	7.756002679766906e-05	0.00010951908557189705	0.00011213259381134014	8.470026409382771e-05	3.457256701367111e-05	-2.481882147806941e-05	-7.7560026797669e-05	-0.00010951908557189716	-0.0001121325938113401
203.206	-0.0002676674416676001	-0.00039227311017869804	-0.00041176951560496864	-0.0003209326118571335	-0.00014410207393736836	7.134049832156449e-05	0.00026766744166760025	0.0003922731101786981	0.0004117695156049689	0.0003209326118571337	0.00014410207393736828	-7.134049832156452e-05
204.474	-0.00041315805397681803	-0.0004949331514855673	-0.00044409131074636817	-0.0002742555619270011	-3.0933256769550355e-05	0.00022067758955856594	0.00041315805397681787	0.0004949331514855673	0.00044409131074636796	0.0002742555619270012	3.093325676955035e-05	-0.00022067758955856626
205.742	-0.00022996554287300002	-0.0005472182503147681	-0.0007178442695011216	-0.0006961244963833405	-0.00048787872662812125	-0.0001489062460685727	0.00022996554287300035	0.0005472182503147679	0.0007178442695011216	0.0006961244963833404	0.0004878787266281214	0.00014890624606857256
207.009	0.0003069484101714237	0.00042144619082051235	0.00042301780498607165	0.0003112421399216272	0.00011606939481464798	-0.00011020405089888514	-0.0003069484101714236	-0.0004214461908205123	-0.00042301780498607176	-0.00031124213992162733	-0.00011606939481464814	0.00011020405089888547
208.276	0.00013021531899924768	0.00024027793977368948	0.00028595828062675686	0.0002550163311168924	0.00015574296162750888	1.4738391343203001e-05	-0.00013021531899924804	-0.00024027793977368954	-0.0002859582806267567	-0.0002550163311168923	-0.00015574296162750885	-1.4738391343203145e-05
209.542	-0.00014948834168436784	0.0001226657374433113	0.00036195163128408664	0.0005042528778231635	0.0005114399729684541	0.00038158714037985224	0.0001494883416843676	-0.0001226657374433112	-0.00036195163128408664	-0.0005042528778231635	-0.0005114399729684542	-0.00038158714037985235
210.81	0.00033109994052465665	0.0003355246241276385	0.00025004575565486356	9.756732888353841e-05	-8.105418486979291e-05	-0.0002379572952441001	-0.0003310999405246565	-0.0003355246241276384	-0.00025004575565486356	-9.756732888353825e-05	8.105418486979296e-05	0.0002379572952441002
